,temporada,jornada,fecha,hora,estadio,local,visit,local_goals,visit_goals,minutos_local,minutos_visit,goles_local,goles_visit,tiros_gol_local,tiros_gol_visit,tiros_esquina_local,tiros_esquina_visit,cambios_local,cambios_visit,fuera_lugar_local,fuera_lugar_visit,amarilla_local,amarilla_visit,roja_local,roja_visit
130,Torneo de Apertura / Temporada 2024-2025,15,"Sábado, 12 de Octubre de 2024",17:00 hrs.,Ciudad De Los Deportes,América,Pachuca,5,0,"[23, 45, 54, 63, 71]",[],5.0,0.0,3.0064308681672025,6.012861736334405,5.996784565916399,4.003215434083601,5.0,2.990353697749196,0.9967845659163986,0.0,0.9967845659163986,2.990353697749196,0.0,0.0
131,Torneo de Apertura / Temporada 2024-2025,15,"Domingo, 13 de Octubre de 2024",12:00 hrs.,Cuauhtémoc,Puebla F.C.,Necaxa,2,0,"[62, 88]",[],2.0,0.0,6.016129032258065,4.016129032258065,1.0,6.032258064516129,5.016129032258065,5.016129032258065,2.0,3.0,1.0,3.0,0.0,1.0
132,Torneo de Apertura / Temporada 2024-2025,15,"Domingo, 13 de Octubre de 2024",12:00 hrs.,Olímpico Universitario,Pumas,Rayadas,1,2,[90],"[13, 67]",1.0,1.9787234042553192,6.9361702127659575,5.957446808510639,0.02127659574468082,7.957446808510639,3.9787234042553195,4.957446808510639,0.0,1.0,1.0,1.0,0.0,0.0
133,Torneo de Apertura / Temporada 2024-2025,15,"Domingo, 13 de Octubre de 2024",18:06 hrs. - 19:06 HC.,Caliente,Club Tijuana,Atlético de San Luis,6,1,"[8, 10, 11, 44, 59, 67]",[3],6.0,0.9879518072289155,8.987951807228916,2.987951807228915,8.0,4.9879518072289155,4.9879518072289155,4.9879518072289155,2.987951807228915,2.987951807228915,0.9879518072289155,1.9999999999999998,0.0,0.0
134,Torneo de Apertura / Temporada 2024-2025,15,"Lunes, 14 de Octubre de 2024",19:00 hrs.,TSM Corona,Santos Laguna,Mazatlán FC,0,0,[],[],0.0,0.0,7.344827586206897,12.89655172413793,11.03448275862069,3.689655172413793,7.344827586206897,0.0,9.172413793103448,1.827586206896552,7.344827586206897,1.827586206896552,0.0,0.0
135,Torneo de Apertura / Temporada 2024-2025,16,"Jueves, 17 de Octubre de 2024",15:45 hrs.,INSTALACIONES CLUB NECAXA,Necaxa,Querétaro,0,3,[],"[27, 58, 90]",0.0,3.0,4.007142857142857,8.014285714285714,3.0,6.985714285714286,4.992857142857143,3.9857142857142858,1.9928571428571429,1.0071428571428571,4.007142857142857,1.0071428571428571,0.0,0.0
136,Torneo de Apertura / Temporada 2024-2025,16,"Jueves, 17 de Octubre de 2024",19:00 hrs.,Jalisco,Atlas,Puebla F.C.,3,0,"[21, 49, 54]",[],3.0,0.0,4.016129032258065,3.0,9.024193548387098,0.9919354838709679,4.016129032258065,5.008064516129033,3.0,3.0,0.9919354838709679,2.0080645161290325,0.0,0.0
137,Torneo de Apertura / Temporada 2024-2025,16,"Jueves, 17 de Octubre de 2024",20:06 hrs. - 21:06 HC.,El Encanto,Mazatlán FC,Toluca,2,5,"[24, 36]","[32, 48, 57, 65, 70]",2.0,5.020134228187919,5.006711409395973,2.0,1.006711409395973,3.0067114093959733,4.0,5.020134228187919,5.006711409395973,2.0,1.006711409395973,3.0067114093959733,1.006711409395973,0.0
138,Torneo de Apertura / Temporada 2024-2025,16,"Viernes, 18 de Octubre de 2024",17:00 hrs.,TSM Corona,Santos Laguna,León,5,0,"[4, 23, 35, 38, 45]",[],5.0,0.0,9.009661835748792,4.009661835748792,2.995169082125604,5.0,5.0,5.0,2.004830917874396,0.9903381642512077,0.9903381642512077,2.004830917874396,0.0,0.0
139,Torneo de Apertura / Temporada 2024-2025,16,"Sábado, 19 de Octubre de 2024",12:00 hrs.,Instalaciones la Noria Cancha 1,Cruz Azul,Pumas,4,5,"[2, 38, 63, 90]","[3, 24, 43, 58, 89]",4.0,4.995305164319249,4.0,7.023474178403755,3.0046948356807515,3.0046948356807515,4.0,4.995305164319249,4.995305164319249,0.0,0.995305164319249,3.0046948356807515,0.0,0.0
140,Torneo de Apertura / Temporada 2024-2025,16,"Domingo, 20 de Octubre de 2024",17:00 hrs.,Alfonso Lastras Ramírez,Atlético de San Luis,América,0,6,[],"[1, 8, 17, 34, 60, 74]",0.016042780748663076,6.0,1.9893048128342246,4.989304812834225,0.016042780748663076,6.0,4.989304812834225,4.989304812834225,0.9946524064171123,1.9893048128342246,3.0,0.0,0.0,0.0
141,Torneo de Apertura / Temporada 2024-2025,16,"Domingo, 20 de Octubre de 2024",18:06 hrs.,Hidalgo,Pachuca,Club Tijuana,2,2,"[38, 45]","[17, 86]",2.0,2.0,8.959999999999999,9.973333333333333,6.96,7.946666666666667,2.986666666666667,2.986666666666667,3.9733333333333336,0.9866666666666666,2.0,0.0,0.0,0.0
142,Torneo de Apertura / Temporada 2024-2025,16,"Domingo, 20 de Octubre de 2024",20:05 hrs.,Estadio BBVA,Rayadas,Guadalajara,3,2,"[8, 83, 87]","[9, 22]",3.0,2.0062499999999996,3.99375,3.99375,6.9937499999999995,0.0,4.9875,3.99375,3.0,2.0062499999999996,0.99375,2.0062499999999996,0.0,0.0
143,Torneo de Apertura / Temporada 2024-2025,16,"Domingo, 20 de Octubre de 2024",20:10 hrs.,Olímpico Benito Juárez,FC Juárez,Tigres,3,1,"[7, 8, 36]",[32],3.0,0.99375,3.99375,4.9875,3.99375,3.0,4.9875,4.9875,6.9937499999999995,0.99375,2.0062499999999996,2.0062499999999996,0.99375,0.99375
144,Torneo de Apertura / Temporada 2024-2025,17,"Jueves, 31 de Octubre de 2024",17:00 hrs.,La Corregidora,Querétaro,Cruz Azul,1,3,[45],"[40, 82, 85]",1.0,3.0,4.0,10.03225806451613,12.03225806451613,2.0,4.0,3.0,2.0,7.03225806451613,4.0,3.0,0.0,0.0
145,Torneo de Apertura / Temporada 2024-2025,17,"Viernes, 1 de Noviembre de 2024",17:00 hrs.,Nou Camp,León,Mazatlán FC,2,1,"[7, 36]",[38],2.0,1.010752688172043,6.021505376344086,1.010752688172043,3.010752688172043,1.010752688172043,5.010752688172044,3.010752688172043,8.021505376344086,0.0,2.0,2.0,0.0,0.0
146,Torneo de Apertura / Temporada 2024-2025,17,"Viernes, 1 de Noviembre de 2024",17:00 hrs.,Nemesio Diez,Toluca,Atlético de San Luis,4,0,"[39, 45, 59, 90]",[],4.0,0.0,7.97860962566845,1.0053475935828877,5.989304812834225,5.989304812834225,4.983957219251337,4.983957219251337,1.0053475935828877,2.9946524064171123,1.0053475935828877,1.0053475935828877,0.0,0.0
147,Torneo de Apertura / Temporada 2024-2025,17,"Sábado, 2 de Noviembre de 2024",12:00 hrs.,Olímpico Universitario,Pumas,Necaxa,1,2,[51],"[9, 66]",1.0,1.9787234042553192,7.936170212765958,0.0,6.9361702127659575,1.0,4.957446808510639,2.9787234042553195,0.0,1.0,0.0,1.9787234042553192,0.0,0.0
148,Torneo de Apertura / Temporada 2024-2025,17,"Domingo, 3 de Noviembre de 2024",12:00 hrs.,Cuauhtémoc,Puebla F.C.,FC Juárez,2,4,"[4, 79]","[1, 3, 16, 39]",2.0,3.9813084112149535,6.97196261682243,2.990654205607477,0.9906542056074767,5.981308411214954,3.9813084112149535,4.97196261682243,0.9906542056074767,0.9906542056074767,0.9906542056074767,0.9906542056074767,0.0,0.0
149,Torneo de Apertura / Temporada 2024-2025,17,"Domingo, 3 de Noviembre de 2024",15:45 hrs.,Cancha Centenario No. 5 (Natural) Instalaciones Club América,América,Atlas,4,1,"[19, 42, 50, 56]",[1],4.0,0.9932885906040267,10.013422818791947,3.0067114093959733,5.020134228187919,0.9932885906040267,5.020134228187919,4.993288590604027,2.013422818791946,0.9932885906040267,0.0,0.9932885906040267,0.0,0.0
150,Torneo de Apertura / Temporada 2024-2025,17,"Domingo, 3 de Noviembre de 2024",19:00 hrs.,Estadio AKRON,Guadalajara,Santos Laguna,6,0,"[45, 55, 70, 81, 89, 90]",[],6.0,0.0,4.007142857142857,1.0071428571428571,7.992857142857143,0.0,4.992857142857143,3.9857142857142858,4.007142857142857,1.0071428571428571,1.0071428571428571,1.0071428571428571,0.0,0.0
151,Torneo de Apertura / Temporada 2024-2025,17,"Domingo, 3 de Noviembre de 2024",19:06 hrs.,Universitario,Tigres,Pachuca,2,1,"[56, 64]",[90],2.0,1.010752688172043,8.021505376344086,7.010752688172043,5.010752688172044,5.010752688172044,5.010752688172044,5.010752688172044,3.010752688172043,5.010752688172044,1.010752688172043,6.021505376344086,0.0,0.0
152,Torneo de Apertura / Temporada 2024-2025,17,"Domingo, 3 de Noviembre de 2024",19:10 hrs. - 21:10 HC.,Caliente,Club Tijuana,Rayadas,0,2,[],"[7, 83]",0.0,2.0,2.986666666666667,9.973333333333333,4.986666666666666,4.96,2.986666666666667,4.96,0.9866666666666666,2.986666666666667,2.986666666666667,0.9866666666666666,0.0,0.0
