temporada,jornada,fecha,hora,estadio,local,visit,local_goals,visit_goals,minutos_local,minutos_visit,goles_local,goles_visit,tiros_gol_local,tiros_gol_visit,tiros_esquina_local,tiros_esquina_visit,cambios_local,cambios_visit,fuera_lugar_local,fuera_lugar_visit,amarilla_local,amarilla_visit,roja_local,roja_visit
Torneo de Clausura / Temporada 2024-2025,8,"Lunes, 10 de Febrero de 2025",19:00 hrs. - 21:00 HC.,Caliente,Club Tijuana,Guadalajara,1,1,[89],[69],2.1379310344827585,2.1379310344827585,6.448275862068965,12.89655172413793,6.448275862068965,12.89655172413793,8.586206896551724,8.586206896551724,2.1379310344827585,6.413793103448276,4.275862068965517,4.275862068965517,0.0,2.1379310344827585
Torneo de Clausura / Temporada 2024-2025,8,"Martes, 11 de Febrero de 2025",19:00 hrs.,Jalisco,Atlas,Necaxa,4,1,"[14, 23, 45, 82]",[47],6.448275862068965,1.6206896551724137,12.862068965517242,3.206896551724138,11.241379310344827,8.03448275862069,8.03448275862069,8.03448275862069,1.6206896551724137,3.206896551724138,0.0,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,8,"Martes, 11 de Febrero de 2025",20:06 hrs. - 21:06 HC.,El Encanto,Mazatlán FC,León,1,2,[58],"[12, 82]",1.6206896551724137,3.206896551724138,3.206896551724138,8.03448275862069,8.03448275862069,12.89655172413793,3.206896551724138,6.413793103448276,0.0,4.827586206896552,4.827586206896552,6.413793103448276,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,9,"Jueves, 13 de Febrero de 2025",21:06 hrs.,Estadio AKRON,Guadalajara,Toluca,1,0,[90],[],2.1379310344827585,0.0,12.862068965517242,10.724137931034482,8.586206896551724,12.89655172413793,8.586206896551724,10.724137931034482,8.586206896551724,4.275862068965517,6.448275862068965,10.724137931034482,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,9,"Viernes, 14 de Febrero de 2025",16:00 hrs.,Victoria,Necaxa,Club Tijuana,1,3,[68],"[37, 45, 45]",2.1379310344827585,6.413793103448276,10.724137931034482,12.89655172413793,4.275862068965517,8.586206896551724,8.586206896551724,10.724137931034482,0.0,2.1379310344827585,6.448275862068965,2.1379310344827585,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,9,"Viernes, 14 de Febrero de 2025",17:00 hrs.,TSM Corona,Santos Laguna,Pachuca,1,3,[32],"[9, 80, 83]",2.586206896551724,7.724137931034483,0.0,10.275862068965518,2.586206896551724,12.89655172413793,10.275862068965518,12.89655172413793,10.275862068965518,5.137931034482759,5.137931034482759,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,9,"Viernes, 14 de Febrero de 2025",18:00 hrs.,Olímpico Universitario,Pumas,América,1,3,[76],"[48, 62, 80]",1.2758620689655173,3.8620689655172415,1.2758620689655173,12.89655172413793,1.2758620689655173,5.137931034482759,5.137931034482759,3.8620689655172415,0.0,1.2758620689655173,1.2758620689655173,1.2758620689655173,2.586206896551724,2.586206896551724
Torneo de Clausura / Temporada 2024-2025,9,"Viernes, 14 de Febrero de 2025",20:10 hrs.,Estadio BBVA,Rayadas,Tigres,1,5,[45],"[8, 38, 50, 76, 84]",2.1379310344827585,10.724137931034482,4.275862068965517,6.413793103448276,2.1379310344827585,12.89655172413793,10.724137931034482,10.724137931034482,2.1379310344827585,2.1379310344827585,4.275862068965517,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,9,"Sábado, 15 de Febrero de 2025",17:00 hrs.,Alfonso Lastras Ramírez,Atlético de San Luis,Querétaro,1,2,[90],"[20, 37]",1.4137931034482758,2.8620689655172415,12.862068965517242,5.724137931034483,11.448275862068966,7.137931034482759,7.137931034482759,7.137931034482759,2.8620689655172415,4.275862068965517,2.8620689655172415,5.724137931034483,1.4137931034482758,0.0
Torneo de Clausura / Temporada 2024-2025,9,"Domingo, 16 de Febrero de 2025",12:00 hrs.,Cuauhtémoc,Puebla F.C.,Cruz Azul,0,5,[],"[4, 10, 41, 44, 56]",0.0,8.03448275862069,9.655172413793103,12.89655172413793,1.6206896551724137,6.413793103448276,8.03448275862069,8.03448275862069,6.448275862068965,3.206896551724138,4.827586206896552,1.6206896551724137,1.6206896551724137,0.0
Torneo de Clausura / Temporada 2024-2025,9,"Domingo, 16 de Febrero de 2025",16:00 hrs.,Nou Camp,León,Atlas,4,3,"[3, 34, 51, 75]","[15, 69, 90]",10.275862068965518,7.724137931034483,5.137931034482759,10.275862068965518,7.724137931034483,12.89655172413793,12.862068965517242,7.724137931034483,10.275862068965518,5.137931034482759,7.724137931034483,7.724137931034483,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,9,"Domingo, 16 de Febrero de 2025",18:00 hrs. - 19:00 HC.,Olímpico Benito Juárez,FC Juárez,Mazatlán FC,0,1,[],[79],0.0,0.7931034482758621,12.068965517241379,1.6206896551724137,6.448275862068965,0.7931034482758621,4.0344827586206895,2.413793103448276,2.413793103448276,0.7931034482758621,1.6206896551724137,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,13,"Jueves, 27 de Febrero de 2025",18:00 hrs.,Nemesio Diez,Toluca,Necaxa,3,0,"[14, 45, 66]",[],3.206896551724138,0.0,11.793103448275861,4.275862068965517,8.586206896551724,1.0689655172413792,5.344827586206897,5.344827586206897,2.1379310344827585,2.1379310344827585,2.1379310344827585,2.1379310344827585,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,10,"Viernes, 28 de Febrero de 2025",20:00 hrs.,Ciudad De Los Deportes,América,Atlético de San Luis,4,0,"[11, 41, 45, 90]",[],6.448275862068965,0.0,12.862068965517242,0.0,9.655172413793103,0.0,8.03448275862069,8.03448275862069,0.0,1.6206896551724137,0.0,4.827586206896552,0.0,1.6206896551724137
Torneo de Clausura / Temporada 2024-2025,10,"Domingo, 2 de Marzo de 2025",16:00 hrs. - 18:00 HC.,Caliente,Club Tijuana,León,2,3,"[81, 89]","[23, 67, 82]",2.8620689655172415,4.275862068965517,12.862068965517242,2.8620689655172415,5.724137931034483,4.275862068965517,7.137931034482759,7.137931034482759,1.4137931034482758,1.4137931034482758,2.8620689655172415,5.724137931034483,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,10,"Domingo, 2 de Marzo de 2025",19:00 hrs. - 20:00 HC.,El Encanto,Mazatlán FC,Puebla F.C.,3,0,"[9, 58, 83]",[],7.724137931034483,0.0,5.137931034482759,5.137931034482759,7.724137931034483,12.89655172413793,10.275862068965518,10.275862068965518,5.137931034482759,5.137931034482759,5.137931034482759,10.275862068965518,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,10,"Lunes, 3 de Marzo de 2025",15:45 hrs.,Instalaciones La Noria Cancha 1,Cruz Azul,Rayadas,2,3,"[6, 61]","[12, 90, 90]",3.206896551724138,4.827586206896552,9.655172413793103,6.413793103448276,12.862068965517242,3.206896551724138,3.206896551724138,8.03448275862069,4.827586206896552,12.89655172413793,1.6206896551724137,1.6206896551724137,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,10,"Lunes, 3 de Marzo de 2025",17:00 hrs.,Hidalgo,Pachuca,Necaxa,1,0,[90],[],1.2758620689655173,0.0,12.862068965517242,2.586206896551724,10.275862068965518,0.0,6.448275862068965,6.413793103448276,0.0,3.8620689655172415,0.0,1.2758620689655173,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,10,"Lunes, 3 de Marzo de 2025",19:00 hrs.,Jalisco,Atlas,Pumas,0,1,[],[90],0.0,2.1379310344827585,8.586206896551724,12.89655172413793,4.275862068965517,10.724137931034482,10.724137931034482,8.586206896551724,2.1379310344827585,10.724137931034482,6.448275862068965,2.1379310344827585,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,10,"Lunes, 3 de Marzo de 2025",19:00 hrs.,Universitario,Tigres,Guadalajara,2,0,"[75, 78]",[],2.8620689655172415,0.0,7.137931034482759,4.275862068965517,12.862068965517242,4.275862068965517,7.137931034482759,5.724137931034483,2.8620689655172415,5.724137931034483,1.4137931034482758,4.275862068965517,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,10,"Martes, 4 de Marzo de 2025",17:00 hrs.,Nemesio Diez,Toluca,FC Juárez,3,1,"[61, 76, 82]",[48],5.517241379310345,1.8275862068965518,11.03448275862069,11.03448275862069,3.689655172413793,12.89655172413793,5.517241379310345,9.172413793103448,1.8275862068965518,3.689655172413793,3.689655172413793,3.689655172413793,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,10,"Martes, 4 de Marzo de 2025",19:00 hrs.,La Corregidora,Querétaro,Santos Laguna,3,0,"[15, 40, 72]",[],6.448275862068965,0.0,4.275862068965517,10.724137931034482,12.862068965517242,10.724137931034482,10.724137931034482,8.586206896551724,0.0,4.275862068965517,4.275862068965517,2.1379310344827585,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,11,"Jueves, 6 de Marzo de 2025",19:00 hrs.,Estadio BBVA,Rayadas,Pachuca,2,2,"[27, 70]","[23, 90]",3.689655172413793,3.689655172413793,12.862068965517242,11.03448275862069,1.8275862068965518,5.517241379310345,7.344827586206897,3.689655172413793,3.689655172413793,1.8275862068965518,1.8275862068965518,3.689655172413793,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,11,"Viernes, 7 de Marzo de 2025",16:00 hrs.,Olímpico Universitario,Pumas,Mazatlán FC,5,0,"[1, 9, 32, 37, 90]",[],10.724137931034482,0.0,6.448275862068965,4.275862068965517,12.862068965517242,6.413793103448276,10.724137931034482,6.413793103448276,6.448275862068965,2.1379310344827585,2.1379310344827585,4.275862068965517,0.0,2.1379310344827585
Torneo de Clausura / Temporada 2024-2025,11,"Viernes, 7 de Marzo de 2025",17:00 hrs.,Victoria,Necaxa,Tigres,0,4,[],"[47, 1, 20, 37]",0.0,3.689655172413793,0.0,5.517241379310345,0.9310344827586207,11.931034482758621,4.586206896551724,4.586206896551724,0.0,0.0,1.8275862068965518,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,11,"Viernes, 7 de Marzo de 2025",19:00 hrs.,Jalisco,Guadalajara,América,1,1,[9],[90],1.0689655172413792,1.0689655172413792,1.0689655172413792,12.89655172413793,1.0689655172413792,9.655172413793103,5.344827586206897,4.275862068965517,1.0689655172413792,1.0689655172413792,1.0689655172413792,1.0689655172413792,0.0,1.0689655172413792
Torneo de Clausura / Temporada 2024-2025,11,"Domingo, 9 de Marzo de 2025",12:00 hrs.,Cuauhtémoc,Puebla F.C.,Club Tijuana,2,2,"[49, 83]","[13, 75]",2.8620689655172415,2.8620689655172415,12.862068965517242,7.137931034482759,5.724137931034483,4.275862068965517,4.275862068965517,7.137931034482759,1.4137931034482758,8.586206896551724,4.275862068965517,1.4137931034482758,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,11,"Domingo, 9 de Marzo de 2025",17:00 hrs.,Alfonso Lastras Ramírez,Atlético de San Luis,Toluca,1,0,[82],[],2.1379310344827585,0.0,6.448275862068965,12.89655172413793,2.1379310344827585,12.89655172413793,6.448275862068965,4.275862068965517,0.0,2.1379310344827585,6.448275862068965,2.1379310344827585,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,11,"Domingo, 9 de Marzo de 2025",17:00 hrs.,Olímpico Benito Juárez,FC Juárez,Atlas,1,0,[77],[],2.1379310344827585,0.0,8.586206896551724,12.89655172413793,12.862068965517242,2.1379310344827585,10.724137931034482,6.413793103448276,8.586206896551724,2.1379310344827585,4.275862068965517,4.275862068965517,2.1379310344827585,2.1379310344827585
Torneo de Clausura / Temporada 2024-2025,11,"Lunes, 10 de Marzo de 2025",19:00 hrs.,Nou Camp,León,Querétaro,0,0,[],[],0.0,0.0,12.862068965517242,0.0,10.724137931034482,10.724137931034482,8.586206896551724,8.586206896551724,6.448275862068965,2.1379310344827585,2.1379310344827585,4.275862068965517,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,11,"Lunes, 10 de Marzo de 2025",19:00 hrs.,TSM Corona,Santos Laguna,Cruz Azul,0,1,[],[90],0.0,1.6206896551724137,3.206896551724138,4.827586206896552,1.6206896551724137,12.89655172413793,6.448275862068965,8.03448275862069,3.206896551724138,4.827586206896552,9.655172413793103,4.827586206896552,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,12,"Miercoles, 12 de Marzo de 2025",15:45 hrs.,Cancha Centenario No. 5 (Natural) Instalaciones Club América,América,Puebla F.C.,7,0,"[9, 11, 43, 45, 63, 80, 88]",[],9.0,0.0,12.862068965517242,5.137931034482759,10.275862068965518,1.2758620689655173,6.448275862068965,6.413793103448276,2.586206896551724,0.0,0.0,1.2758620689655173,0.0,1.2758620689655173
Torneo de Clausura / Temporada 2024-2025,12,"Miercoles, 12 de Marzo de 2025",19:00 hrs.,Hidalgo,Pachuca,Pumas,1,1,[52],[45],1.8275862068965518,1.8275862068965518,7.344827586206897,7.344827586206897,7.344827586206897,5.517241379310345,5.517241379310345,9.172413793103448,0.034482758620689655,12.89655172413793,1.8275862068965518,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,12,"Jueves, 13 de Marzo de 2025",15:45 hrs.,Instalaciones La Noria Cancha 1,Cruz Azul,Toluca,2,1,"[35, 76]",[71],1.8275862068965518,0.9310344827586207,11.931034482758621,3.689655172413793,9.172413793103448,4.586206896551724,1.8275862068965518,3.689655172413793,0.9310344827586207,5.517241379310345,2.7586206896551726,0.9310344827586207,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,12,"Jueves, 13 de Marzo de 2025",17:00 hrs.,La Corregidora,Querétaro,Guadalajara,1,1,[33],[9],2.586206896551724,2.586206896551724,12.862068965517242,10.275862068965518,5.137931034482759,12.89655172413793,7.724137931034483,12.89655172413793,7.724137931034483,7.724137931034483,10.275862068965518,10.275862068965518,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,12,"Jueves, 13 de Marzo de 2025",18:00 hrs.,Victoria,Necaxa,León,1,0,[41],[],1.6206896551724137,0.0,1.6206896551724137,12.89655172413793,1.6206896551724137,6.413793103448276,3.206896551724138,8.03448275862069,3.206896551724138,0.0,4.827586206896552,3.206896551724138,0.0,1.6206896551724137
Torneo de Clausura / Temporada 2024-2025,12,"Jueves, 13 de Marzo de 2025",19:00 hrs.,Jalisco,Atlas,Rayadas,2,1,"[62, 84]",[31],4.275862068965517,2.1379310344827585,12.862068965517242,6.413793103448276,12.862068965517242,8.586206896551724,8.586206896551724,10.724137931034482,6.448275862068965,10.724137931034482,0.0,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,12,"Jueves, 13 de Marzo de 2025",20:00 hrs. - 21:00 HC.,Caliente,Club Tijuana,FC Juárez,2,2,"[42, 84]","[37, 82]",2.8620689655172415,2.8620689655172415,12.862068965517242,5.724137931034483,1.4137931034482758,11.448275862068966,5.724137931034483,5.724137931034483,4.275862068965517,1.4137931034482758,2.8620689655172415,1.4137931034482758,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,12,"Viernes, 14 de Marzo de 2025",18:00 hrs. - 19:00 HC.,El Encanto,Mazatlán FC,Atlético de San Luis,0,0,[],[],0.0,0.0,4.275862068965517,12.89655172413793,12.862068965517242,8.586206896551724,4.275862068965517,4.275862068965517,10.724137931034482,2.1379310344827585,8.586206896551724,6.413793103448276,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,12,"Viernes, 14 de Marzo de 2025",21:06 hrs.,Universitario,Tigres,Santos Laguna,5,0,"[38, 49, 54, 77, 59]",[],9.172413793103448,0.0,11.03448275862069,11.03448275862069,12.862068965517242,1.8275862068965518,9.172413793103448,5.517241379310345,9.172413793103448,1.8275862068965518,1.8275862068965518,5.517241379310345,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,13,"Domingo, 16 de Marzo de 2025",12:00 hrs.,Cuauhtémoc,Puebla F.C.,Pachuca,0,1,[],[18],0.0,0.9310344827586207,1.8275862068965518,12.89655172413793,0.9310344827586207,6.413793103448276,4.586206896551724,4.586206896551724,2.7586206896551726,3.689655172413793,0.0,1.8275862068965518,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,13,"Domingo, 16 de Marzo de 2025",19:00 hrs.,Olímpico Benito Juárez,FC Juárez,América,1,1,[55],[12],1.8275862068965518,1.8275862068965518,3.689655172413793,5.517241379310345,3.689655172413793,12.89655172413793,9.172413793103448,5.517241379310345,0.0,0.0,1.8275862068965518,1.8275862068965518,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,13,"Lunes, 17 de Marzo de 2025",16:00 hrs.,Olímpico Universitario,Pumas,Club Tijuana,1,0,[21],[],2.1379310344827585,0.0,12.862068965517242,8.586206896551724,6.448275862068965,12.89655172413793,6.448275862068965,10.724137931034482,4.275862068965517,8.586206896551724,4.275862068965517,8.586206896551724,0.0,2.1379310344827585
Torneo de Clausura / Temporada 2024-2025,13,"Lunes, 17 de Marzo de 2025",19:00 hrs.,Universitario,Tigres,Mazatlán FC,7,0,"[1, 8, 32, 35, 47, 69, 83]",[],11.241379310344827,0.0,8.03448275862069,4.827586206896552,9.655172413793103,6.413793103448276,8.03448275862069,4.827586206896552,12.862068965517242,0.0,0.0,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,13,"Lunes, 17 de Marzo de 2025",19:00 hrs.,Nou Camp,León,Guadalajara,1,3,[41],"[50, 62, 77]",2.586206896551724,7.724137931034483,5.137931034482759,12.89655172413793,12.862068965517242,12.89655172413793,12.862068965517242,12.89655172413793,7.724137931034483,7.724137931034483,5.137931034482759,7.724137931034483,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,13,"Martes, 18 de Marzo de 2025",17:00 hrs.,Alfonso Lastras Ramírez,Atlético de San Luis,Cruz Azul,1,5,[29],"[80, 45, 68, 77, 83]",0.9310344827586207,4.586206896551724,2.7586206896551726,6.413793103448276,6.448275862068965,12.89655172413793,4.586206896551724,3.689655172413793,0.9310344827586207,4.586206896551724,0.9310344827586207,3.689655172413793,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,13,"Martes, 18 de Marzo de 2025",19:00 hrs.,Jalisco,Atlas,Querétaro,1,0,[65],[],1.8275862068965518,0.0,12.862068965517242,1.8275862068965518,7.344827586206897,5.517241379310345,7.344827586206897,7.344827586206897,0.0,0.0,3.689655172413793,3.689655172413793,0.0,1.8275862068965518
Torneo de Clausura / Temporada 2024-2025,13,"Martes, 18 de Marzo de 2025",21:00 hrs.,TSM Corona,Santos Laguna,Rayadas,1,3,[85],"[21, 50, 63]",1.2758620689655173,3.8620689655172415,6.448275862068965,12.89655172413793,1.2758620689655173,5.137931034482759,5.137931034482759,6.413793103448276,2.586206896551724,2.586206896551724,3.8620689655172415,1.2758620689655173,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,14,"Jueves, 20 de Marzo de 2025",19:00 hrs.,Hidalgo,Pachuca,Toluca,2,3,"[65, 79]","[12, 19, 61]",2.1379310344827585,3.206896551724138,11.793103448275861,2.1379310344827585,5.344827586206897,1.0689655172413792,2.1379310344827585,3.206896551724138,4.275862068965517,3.206896551724138,2.1379310344827585,3.206896551724138,0.0,1.0689655172413792
Torneo de Clausura / Temporada 2024-2025,14,"Viernes, 21 de Marzo de 2025",20:00 hrs. - 21:00 HC.,Caliente,Club Tijuana,Mazatlán FC,1,1,[90],[9],1.6206896551724137,1.6206896551724137,6.448275862068965,9.655172413793103,12.862068965517242,12.89655172413793,8.03448275862069,3.206896551724138,11.241379310344827,0.0,3.206896551724138,0.0,3.206896551724138,0.0
Torneo de Clausura / Temporada 2024-2025,14,"Sábado, 22 de Marzo de 2025",15:45 hrs.,Instalaciones la Noria Cancha 1,Cruz Azul,León,1,2,[29],"[53, 73]",1.8275862068965518,3.689655172413793,12.862068965517242,12.89655172413793,12.862068965517242,1.8275862068965518,3.689655172413793,7.344827586206897,5.517241379310345,5.517241379310345,9.172413793103448,12.89655172413793,3.689655172413793,0.0
Torneo de Clausura / Temporada 2024-2025,14,"Sábado, 22 de Marzo de 2025",18:00 hrs.,Victoria,Necaxa,Atlético de San Luis,3,0,"[33, 52, 80]",[],3.206896551724138,0.0,3.206896551724138,11.793103448275861,1.0689655172413792,4.275862068965517,5.344827586206897,4.275862068965517,0.0,1.0689655172413792,3.206896551724138,3.206896551724138,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,14,"Sábado, 22 de Marzo de 2025",20:10 hrs.,Ciudad De Los Deportes,América,Tigres,2,1,"[18, 64]",[13],3.206896551724138,1.6206896551724137,11.241379310344827,11.241379310344827,12.862068965517242,3.206896551724138,4.827586206896552,3.206896551724138,0.0,4.827586206896552,4.827586206896552,6.413793103448276,1.6206896551724137,1.6206896551724137
Torneo de Clausura / Temporada 2024-2025,14,"Domingo, 23 de Marzo de 2025",12:00 hrs.,Cuauhtémoc,Puebla F.C.,Santos Laguna,2,1,"[4, 50]",[8],2.8620689655172415,1.4137931034482758,4.275862068965517,12.89655172413793,4.275862068965517,5.724137931034483,5.724137931034483,4.275862068965517,0.0,1.4137931034482758,1.4137931034482758,1.4137931034482758,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,14,"Domingo, 23 de Marzo de 2025",16:00 hrs.,Verde Valle,Guadalajara,Atlas,2,0,"[33, 78]",[],6.448275862068965,0.0,12.862068965517242,12.89655172413793,9.655172413793103,9.655172413793103,12.862068965517242,12.89655172413793,9.655172413793103,3.206896551724138,3.206896551724138,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,14,"Lunes, 24 de Marzo de 2025",15:45 hrs.,CEGAR Cancha 1,Querétaro,Pumas,2,2,"[46, 87]","[90, 85]",2.8620689655172415,2.8620689655172415,12.862068965517242,2.8620689655172415,2.8620689655172415,1.4137931034482758,7.137931034482759,7.137931034482759,1.4137931034482758,2.8620689655172415,4.275862068965517,8.586206896551724,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,15,"Lunes, 24 de Marzo de 2025",18:05 hrs. - 19:05 HC.,Caliente,Club Tijuana,Pachuca,0,0,[],[],0.0,0.0,7.137931034482759,11.448275862068966,5.724137931034483,4.275862068965517,5.724137931034483,4.275862068965517,12.862068965517242,2.8620689655172415,0.0,1.4137931034482758,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,14,"Lunes, 24 de Marzo de 2025",20:00 hrs.,Estadio BBVA,Rayadas,FC Juárez,2,1,"[64, 90]",[23],3.206896551724138,1.6206896551724137,12.862068965517242,4.827586206896552,9.655172413793103,1.6206896551724137,8.03448275862069,8.03448275862069,0.0,3.206896551724138,3.206896551724138,6.413793103448276,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,15,"Viernes, 28 de Marzo de 2025",15:45 hrs.,Instalaciones la Noria Cancha 1,Cruz Azul,Querétaro,0,0,[],[],0.0,0.0,8.586206896551724,11.448275862068966,12.862068965517242,2.8620689655172415,2.8620689655172415,7.137931034482759,2.8620689655172415,4.275862068965517,1.4137931034482758,1.4137931034482758,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,15,"Viernes, 28 de Marzo de 2025",17:00 hrs. - 18:00 HC.,El Encanto,Mazatlán FC,Necaxa,3,1,"[3, 64, 70]",[42],6.448275862068965,2.1379310344827585,8.586206896551724,12.89655172413793,6.448275862068965,8.586206896551724,6.448275862068965,10.724137931034482,2.1379310344827585,4.275862068965517,6.448275862068965,2.1379310344827585,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,15,"Viernes, 28 de Marzo de 2025",20:00 hrs.,TSM Corona,Santos Laguna,América,0,3,[],"[34, 68, 71]",0.0,2.413793103448276,0.7931034482758621,4.827586206896552,3.206896551724138,12.89655172413793,3.206896551724138,3.206896551724138,0.7931034482758621,2.413793103448276,0.7931034482758621,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,15,"Sábado, 29 de Marzo de 2025",17:00 hrs.,Nou Camp,León,Pumas,2,3,"[90, 90]","[24, 41, 77]",1.8275862068965518,2.7586206896551726,8.275862068965518,2.7586206896551726,12.862068965517242,2.7586206896551726,3.689655172413793,3.689655172413793,4.586206896551724,0.9310344827586207,0.9310344827586207,1.8275862068965518,0.0,0.9310344827586207
Torneo de Clausura / Temporada 2024-2025,15,"Domingo, 30 de Marzo de 2025",12:00 hrs.,Nemesio Diez,Toluca,Rayadas,2,2,"[2, 65]","[12, 27]",4.275862068965517,4.275862068965517,12.862068965517242,12.89655172413793,8.586206896551724,6.413793103448276,8.586206896551724,10.724137931034482,0.0,0.0,0.0,4.275862068965517,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,15,"Domingo, 30 de Marzo de 2025",17:00 hrs.,Alfonso Lastras Ramírez,Atlético de San Luis,Atlas,0,4,[],"[12, 38, 47, 52]",0.0,10.275862068965518,2.586206896551724,7.724137931034483,10.275862068965518,10.275862068965518,12.862068965517242,12.89655172413793,0.0,5.137931034482759,5.137931034482759,5.137931034482759,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,15,"Domingo, 30 de Marzo de 2025",17:00 hrs.,Estadio AKRON,Guadalajara,Puebla F.C.,3,0,"[52, 66, 80]",[],4.275862068965517,0.0,8.586206896551724,2.8620689655172415,12.862068965517242,4.275862068965517,7.137931034482759,4.275862068965517,0.0,1.4137931034482758,1.4137931034482758,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,15,"Domingo, 30 de Marzo de 2025",19:06 hrs.,Universitario,Tigres,FC Juárez,0,0,[],[],0.0,0.0,12.862068965517242,5.137931034482759,10.275862068965518,5.137931034482759,7.724137931034483,12.89655172413793,5.137931034482759,0.0,5.137931034482759,7.724137931034483,2.586206896551724,2.586206896551724
Torneo de Clausura / Temporada 2024-2025,16,"Sábado, 12 de Abril de 2025",16:00 hrs.,Victoria,Necaxa,Cruz Azul,1,0,[51],[],1.0689655172413792,0.0,0.034482758620689655,12.89655172413793,5.344827586206897,8.586206896551724,3.206896551724138,3.206896551724138,4.275862068965517,2.1379310344827585,2.1379310344827585,2.1379310344827585,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,16,"Domingo, 13 de Abril de 2025",12:00 hrs.,Cuauhtémoc,Puebla F.C.,Toluca,1,3,[76],"[11, 47, 84]",1.8275862068965518,5.517241379310345,7.344827586206897,9.172413793103448,5.517241379310345,12.89655172413793,7.344827586206897,9.172413793103448,1.8275862068965518,0.0,1.8275862068965518,0.0,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,16,"Domingo, 13 de Abril de 2025",12:00 hrs.,Olímpico Universitario,Pumas,Tigres,2,0,"[13, 63]",[],4.275862068965517,0.0,6.448275862068965,4.275862068965517,10.724137931034482,12.89655172413793,6.448275862068965,8.586206896551724,0.0,2.1379310344827585,2.1379310344827585,6.413793103448276,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,16,"Domingo, 13 de Abril de 2025",17:00 hrs.,Jalisco,Atlas,Mazatlán FC,4,1,"[35, 42, 61, 89]",[38],12.862068965517242,3.206896551724138,9.655172413793103,3.206896551724138,12.862068965517242,12.89655172413793,12.862068965517242,6.413793103448276,3.206896551724138,12.89655172413793,0.0,3.206896551724138,0.0,0.0
Torneo de Clausura / Temporada 2024-2025,16,"Domingo, 13 de Abril de 2025",17:00 hrs.,Olímpico Benito Juárez,FC Juárez,Atlético de San Luis,2,0,"[41, 46]",[],2.586206896551724,0.0,6.448275862068965,5.137931034482759,12.862068965517242,3.8620689655172415,6.448275862068965,6.413793103448276,2.586206896551724,0.0,1.2758620689655173,5.137931034482759,0.0,0.0
